"TABLE_NAME"	"INDEX_NAME"	"INDEX_TYPE"	"UNIQUENESS"	"STATUS"	"VISIBILITY"	"PARTITIONED"	"COLUMN_POSITION"	"COLUMN_NAME"	"DESCEND"	"COLUMN_EXPRESSION"	"BLEVEL"	"LEAF_BLOCKS"	"DISTINCT_KEYS"	"AVG_LEAF_BLOCKS_PER_KEY"	"AVG_DATA_BLOCKS_PER_KEY"	"CLUSTERING_FACTOR"	"NUM_ROWS"	"SAMPLE_SIZE"	"LAST_ANALYZED"
"ARCHIVED_SPL"	"IX_ARCHIVEDSPL_CRTLOADNUM"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"CREATED_LOAD_NUM"	"ASC"	""	2	1179	678	1	497	337360	496558	496558	22-NOV-25
"ARCHIVED_SPL"	"IX_ARCHIVEDSPL_GUID"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"GUID"	"ASC"	""	2	4465	496558	1	1	487368	496558	496558	22-NOV-25
"ARCHIVED_SPL"	"IX_ARCHIVEDSPL_LOADNUM"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"ARCHIVED_LOAD_NUM"	"ASC"	""	2	1115	494	2	74	36703	496558	496558	22-NOV-25
"ARCHIVED_SPL"	"IX_ARCHIVEDSPL_MD5"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"SPL_MD5"	"ASC"	""	2	5059	487616	1	1	496541	496558	496558	22-NOV-25
"ARCHIVED_SPL"	"IX_ARCHIVEDSPL_SETID"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"SET_ID"	"ASC"	""	2	5256	177808	1	2	494406	496558	496558	22-NOV-25
"ARCHIVED_SPL"	"PK_ARCHIVED_SPL"	"NORMAL"	"UNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"ID"	"ASC"	""	2	1149	496558	1	1	458120	496558	496558	22-NOV-25
"ARCHIVED_SPL_ANN"	"IX_ARCHSPLANN_SPLID"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"SPL_ID"	"ASC"	""	0	0	0	0	0	0	0	0	13-OCT-22
"ARCHIVED_SPL_ANN"	"PK_ARCHSPLANN"	"NORMAL"	"UNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"ID"	"ASC"	""	0	0	0	0	0	0	0	0	13-OCT-22
"ARCHIVED_SPL_ATT"	"IX_ARCHSPLATT_SPLIDLNUM"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"SPL_ID"	"ASC"	""	2	4249	500896	1	1	506655	1710414	1710414	29-NOV-25
"ARCHIVED_SPL_ATT"	"PK_ARCHSPLATT"	"NORMAL"	"UNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"SPL_ID"	"ASC"	""	2	10488	1710414	1	1	539890	1710414	1710414	29-NOV-25
"ARCHIVED_SPL_ATT"	"PK_ARCHSPLATT"	"NORMAL"	"UNIQUE"	"VALID"	"VISIBLE"	"NO"	2	"NAME"	"ASC"	""	2	10488	1710414	1	1	539890	1710414	1710414	29-NOV-25
"ARCHIVED_SPL_HTML"	"PK_ARCHSPLHTML"	"NORMAL"	"UNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"SPL_ID"	"ASC"	""	1	603	227810	1	1	209275	227810	227810	13-OCT-22
"ARCHIVED_SPL_HTML"	"PK_ARCHSPLHTML"	"NORMAL"	"UNIQUE"	"VALID"	"VISIBLE"	"NO"	2	"SEC_NUM"	"ASC"	""	1	603	227810	1	1	209275	227810	227810	13-OCT-22
"ARCHIVED_SPL_TAG"	"PK_ARCHSPLTAG"	"NORMAL"	"UNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"SPL_ID"	"ASC"	""	0	0	0	0	0	0	0	0	13-OCT-22
"ARCHIVED_SPL_TAG"	"PK_ARCHSPLTAG"	"NORMAL"	"UNIQUE"	"VALID"	"VISIBLE"	"NO"	2	"OWNER"	"ASC"	""	0	0	0	0	0	0	0	0	13-OCT-22
"ARCHIVED_SPL_TAG"	"PK_ARCHSPLTAG"	"NORMAL"	"UNIQUE"	"VALID"	"VISIBLE"	"NO"	3	"TAG"	"ASC"	""	0	0	0	0	0	0	0	0	13-OCT-22
"CODING_AUTHORITY"	"PK_CODAUTH"	"NORMAL"	"UNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"ID"	"ASC"	""	0	1	2	1	1	1	2	2	13-OCT-22
"CODING_AUTHORITY"	"UN_CODAUTH_NAMEDT"	"NORMAL"	"UNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"NAME"	"ASC"	""	0	1	2	1	1	1	2	2	13-OCT-22
"CODING_AUTHORITY"	"UN_CODAUTH_NAMEDT"	"NORMAL"	"UNIQUE"	"VALID"	"VISIBLE"	"NO"	2	"SOURCE_DATE"	"ASC"	""	0	1	2	1	1	1	2	2	13-OCT-22
"DEA_SCHEDULE"	"PK_DEASCHEDULE"	"NORMAL"	"UNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"NCI_THESAURUS_CODE"	"ASC"	""	0	1	5	1	1	1	5	5	06-JUN-24
"DGV_MEDRT_CONCEPT_SPL_COUNT"	"DGVMEDRTCONCSPLCOUNT_PK"	"NORMAL"	"UNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"NUI"	"ASC"	""	0	0	0	0	0	0	0	0	13-OCT-22
"DGV_PHARMA_SPL_COUNT"	"DGV_PHARMA_SPL_COUNT_PK"	"NORMAL"	"UNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"NUI"	"ASC"	""	1	12	1454	1	1	1320	1454	1454	02-AUG-26
"DGV_PHARMA_SPL_COUNT"	"DGV_PHARMA_SPL_COUNT_PK"	"NORMAL"	"UNIQUE"	"VALID"	"VISIBLE"	"NO"	2	"NAME"	"ASC"	""	1	12	1454	1	1	1320	1454	1454	02-AUG-26
"DGV_PROD_APPR"	"IDX_DGV_PROD_APPR_PRODUCT_ID"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"PRODUCT_ID"	"ASC"	""	2	863	198144	1	1	32259	199426	199426	25-JUL-26
"DGV_PROD_APPR"	"IDX_DGV_PROD_APPR_SPL_ID"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"SPL_ID"	"ASC"	""	2	804	159040	1	1	30983	199426	199426	25-JUL-26
"DGV_PROD_DEAPOLICY"	"IDX_DGV_PROD_DEAPOLICY_PRO_ID"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"PRODUCT_ID"	"ASC"	""	1	45	7508	1	1	1099	7508	7508	04-JUL-26
"DGV_PROD_DEAPOLICY"	"IDX_DGV_PROD_DEAPOLICY_SPL_ID"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"SPL_ID"	"ASC"	""	1	36	4525	1	1	1026	7508	7508	04-JUL-26
"DGV_PROD_DENOM"	"IDX_DGV_PROD_DENOM_ID"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"PRODUCT_ID"	"ASC"	""	1	59	26436	1	1	23078	26436	26436	13-OCT-22
"DGV_PROD_INGR"	"IDX_DGV_PRODINGR_ISACTIVE"	"BITMAP"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"IS_ACTIVE"	"ASC"	""	1	195	2	97	5049	10099	10099	10099	27-JUN-26
"DGV_PROD_INGR"	"IDX_DGV_PRODINGR_UNII"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"UNII"	"ASC"	""	2	9037	14351	1	113	1631913	2045258	2045258	27-JUN-26
"DGV_PROD_INGR"	"IDX_DGV_PROD_INGR_PRODID"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"PRODUCT_ID"	"ASC"	""	2	9946	197536	1	1	250465	2045360	2045360	27-JUN-26
"DGV_PROD_INGR"	"IDX_DGV_PROD_INGR_SPLID"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"SPL_ID"	"ASC"	""	2	9704	158800	1	1	234287	2045360	2045360	27-JUN-26
"DGV_PROD_INGR_TMP"	"IDX_DGV_PROD_INGR_TMP_PRO_ID"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"PRODUCT_ID"	"ASC"	""	1	452	99554	1	1	182569	203343	203343	13-OCT-22
"DGV_PROD_INGR_TMP"	"IDX_DGV_PROD_INGR_TMP_SPL_ID"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"SPL_ID"	"ASC"	""	1	452	75291	1	2	173191	203343	203343	13-OCT-22
"DGV_PROD_MKT_ACT"	"IDX_DGV_PROD_MKT_ACT_PRO_ID"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"PRODUCT_ID"	"ASC"	""	2	871	197936	1	1	28366	199306	199306	25-JUL-26
"DGV_PROD_MKT_ACT"	"IDX_DGV_PROD_MKT_ACT_SPL_ID"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"SPL_ID"	"ASC"	""	2	804	159024	1	1	27199	199306	199306	25-JUL-26
"DGV_PROD_ROUTE"	"IDX_DGV_PROD_ROUTE_PRODID"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"PRODUCT_ID"	"ASC"	""	2	943	198464	1	1	36994	213421	213421	25-JUL-26
"DGV_PROD_ROUTE"	"IDX_DGV_PROD_ROUTE_SPLID"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"SPL_ID"	"ASC"	""	2	857	159136	1	1	28448	213421	213421	25-JUL-26
"DGV_ROUTE_OF_ADMIN_COUNT"	"DGV_ROUTE_OF_ADMIN_COUNT_PK"	"NORMAL"	"UNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"NCI_THESAURUS_CODE"	"ASC"	""	0	1	81	1	1	1	81	81	02-AUG-26
"DGV_SPL_PROD"	"IDX_DGV_SPL_PROD_FORM"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"NCIT_FORM_CODE"	"ASC"	""	2	711	141	5	1191	168051	198912	198912	27-JUN-26
"DGV_SPL_PROD"	"IDX_DGV_SPL_PROD_ID"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"ID"	"ASC"	""	2	793	197776	1	1	159597	199184	199184	27-JUN-26
"DGV_SPL_PROD"	"IDX_DGV_SPL_PROD_NDC"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"NDC_CODE"	"ASC"	""	2	867	195776	1	1	188208	199003	199003	27-JUN-26
"DGV_SPL_PROD"	"IDX_DGV_SPL_PROD_SPLID"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"SPL_ID"	"ASC"	""	2	829	158896	1	1	160318	199184	199184	27-JUN-26
"DGV_SPL_TITLE"	"SPL_TITLE_INDEX"	"FUNCTION-BASED DOMAIN"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"SYS_NC00004$"	"ASC"	"SYS_MAKEXML(0,""SYS_NC00003$"")"									25-JUL-26
"DGV_SUM_RX_SPL"	"DGV_SUM_RX_FORMAT_GROUP"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"FORMAT_GROUP"	"ASC"	""	2	804	3	268	5559	16677	154516	154516	06-AUG-26
"DGV_SUM_RX_SPL"	"DGV_SUM_RX_LOINC_CODE"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"DOCUMENT_TYPE_LOINC_CODE"	"ASC"	""	2	1075	9	119	1887	16991	154516	154516	06-AUG-26
"DGV_SUM_RX_SPL"	"DGV_SUM_RX_SET_ID"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"SET_ID"	"ASC"	""	2	2450	154516	1	1	144899	154516	154516	06-AUG-26
"DGV_SUM_RX_SPL"	"DGV_SUM_RX_SPL_ID"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"SPL_ID"	"ASC"	""	2	1517	154496	1	1	53764	154516	154516	06-AUG-26
"DGV_SUM_SPL"	"DGV_SUM_SPL_ID"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"SPL_ID"	"ASC"	""	2	1505	159696	1	1	14735	160178	160178	02-AUG-26
"DGV_SUM_SPL"	"DGV_SUM_SPL_SETID"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"SET_ID"	"ASC"	""	2	2535	160178	1	1	149173	160178	160178	02-AUG-26
"DGV_SUM_SPL_ACT_INGR_NAME"	"DGV_SUM_SPL_ACT_INGR_N_ID"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"SPL_ID"	"ASC"	""	2	2675	159312	1	1	257300	306017	306017	02-AUG-26
"DGV_SUM_SPL_ACT_INGR_UNII"	"DGV_SUM_SPL_ACT_INGR_UNII_ID"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"SPL_ID"	"ASC"	""	2	2666	159312	1	1	230716	306005	306005	02-AUG-26
"DGV_SUM_SPL_DOSAGEFORM"	"DGV_SUM_SPL_DOSAGEFORM_ID"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"SPL_ID"	"ASC"	""	2	1456	159376	1	1	146195	160700	160700	02-AUG-26
"DGV_SUM_SPL_EPC"	"DGV_SUM_SPL_EPC_ID"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"SPL_ID"	"ASC"	""	2	1525	159696	1	1	42428	160178	160178	02-AUG-26
"DGV_SUM_SPL_MKT_ACT"	"DGV_SUM_SPL_MKT_ACT_ID"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"SPL_ID"	"ASC"	""	2	1527	159248	1	1	145694	164816	164816	02-AUG-26
"DGV_SUM_SPL_MKT_CAT"	"DGV_SUM_SPL_MKT_CAT_ID"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"SPL_ID"	"ASC"	""	2	1473	159264	1	1	141972	159772	159772	02-AUG-26
"DGV_SUM_SPL_NDC"	"DGV_SUM_SPL_NDC_ID"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"SPL_ID"	"ASC"	""	2	1925	159488	1	1	173605	200015	200015	02-AUG-26
"DGV_SUM_SPL_PROD"	"DGV_SUM_SPL_PROD_OLD_ID"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"SPL_ID"	"ASC"	""	2	1517	159264	1	1	122161	165060	165060	02-AUG-26
"DGV_SUM_SPL_PRODNAME"	"DGV_SUM_SPL_PRODNAME_ID"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"SPL_ID"	"ASC"	""	2	1537	159536	1	1	149651	168231	168231	02-AUG-26
"DGV_SUM_SPL_PROD_ACT_INGR_UNII"	"DGV_SUM_SPL_PROD_ACT_INGR_U_ID"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"SPL_ID"	"ASC"	""	2	2722	159200	1	1	264891	311520	311520	02-AUG-26
"DGV_SUM_SPL_PROD_ACT_INGR_UNII"	"DGV_SUM_SPL_PROD_ACT_INGR_U_U"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"UNII"	"ASC"	""	2	2980	8141	1	31	259157	311520	311520	02-AUG-26
"DGV_SUM_SPL_PROD_MKT_ACT"	"DGV_SUM_SPL_PROD_MKT_ACT_ID"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"SPL_ID"	"ASC"	""	2	1558	158976	1	1	159077	169899	169899	02-AUG-26
"DGV_SUM_SPL_PROD_MKT_ACT"	"DGV_SUM_SPL_PROD_MKT_ACT_M"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"MARKETING_ACT"	"ASC"	""	2	1554	14099	1	10	149842	169899	169899	02-AUG-26
"DGV_SUM_SPL_PROD_NDC"	"DGV_SUM_SPL_PROD_ID"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"SPL_ID"	"ASC"	""	2	1921	159248	1	1	176402	199750	199750	02-AUG-26
"DGV_SUM_SPL_PROD_NDC"	"DGV_SUM_SPL_PROD_NDC"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"NDC_CODE"	"ASC"	""	2	1518	196784	1	1	193534	199750	199750	02-AUG-26
"DGV_SUM_SPL_ROUTE"	"DGV_SUM_SPL_ROUTE_ID"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"SPL_ID"	"ASC"	""	2	1503	159360	1	1	146839	165063	165063	02-AUG-26
"DOCUMENT_TYPE"	"PK_DOCTYPE"	"NORMAL"	"UNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"LOINC_CODE"	"ASC"	""	0	1	59	1	1	3	59	59	03-JAN-23
"DOSAGE_FORM"	"PK_DOSAGEFORM"	"NORMAL"	"UNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"NCI_THESAURUS_CODE"	"ASC"	""	0	1	179	1	1	9	179	179	05-MAR-24
"DR$CTXIX_SPLSECHLT_XML$I"	"DR$CTXIX_SPLSECHLT_XML$X"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"TOKEN_TEXT"	"ASC"	""	2	1667	332986	1	1	242017	332986	332986	06-JUN-24
"DR$CTXIX_SPLSECHLT_XML$I"	"DR$CTXIX_SPLSECHLT_XML$X"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	2	"TOKEN_TYPE"	"ASC"	""	2	1667	332986	1	1	242017	332986	332986	06-JUN-24
"DR$CTXIX_SPLSECHLT_XML$I"	"DR$CTXIX_SPLSECHLT_XML$X"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	3	"TOKEN_FIRST"	"ASC"	""	2	1667	332986	1	1	242017	332986	332986	06-JUN-24
"DR$CTXIX_SPLSECHLT_XML$I"	"DR$CTXIX_SPLSECHLT_XML$X"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	4	"TOKEN_LAST"	"ASC"	""	2	1667	332986	1	1	242017	332986	332986	06-JUN-24
"DR$CTXIX_SPLSECHLT_XML$I"	"DR$CTXIX_SPLSECHLT_XML$X"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	5	"TOKEN_COUNT"	"ASC"	""	2	1667	332986	1	1	242017	332986	332986	06-JUN-24
"DR$CTXIX_SPLSECHLT_XML$K"	"DR$CTXIX_SPLSECHLT_XML$KD"	"NORMAL"	"UNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"DOCID"	"ASC"	""	2	688	190030	1	1	548	190030	190030	06-JUN-24
"DR$CTXIX_SPLSECHLT_XML$K"	"DR$CTXIX_SPLSECHLT_XML$KD"	"NORMAL"	"UNIQUE"	"VALID"	"VISIBLE"	"NO"	2	"TEXTKEY"	"ASC"	""	2	688	190030	1	1	548	190030	190030	06-JUN-24
"DR$CTXIX_SPLSECHLT_XML$K"	"DR$CTXIX_SPLSECHLT_XML$KR"	"NORMAL"	"UNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"TEXTKEY"	"ASC"	""	2	688	190030	1	1	623	190030	190030	06-JUN-24
"DR$CTXIX_SPLSECHLT_XML$K"	"DR$CTXIX_SPLSECHLT_XML$KR"	"NORMAL"	"UNIQUE"	"VALID"	"VISIBLE"	"NO"	2	"DOCID"	"ASC"	""	2	688	190030	1	1	623	190030	190030	06-JUN-24
"DR$CTXIX_SPLSECHLT_XML$N"	"SYS_IOT_TOP_29654"	"IOT - TOP"	"UNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"NLT_DOCID"	"ASC"	""									
"DR$CTXIX_SPLSECHLT_XML$U"	"SYS_C008956"	"NORMAL"	"UNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"RID"	"ASC"	""									
"DR$CTXIX_SPLSEC_CONTENTXML$I"	"DR$CTXIX_SPLSEC_CONTENTXML$X"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"TOKEN_TEXT"	"ASC"	""	2	94593	20980424	1	1	20556786	20980424	20980424	06-JUN-24
"DR$CTXIX_SPLSEC_CONTENTXML$I"	"DR$CTXIX_SPLSEC_CONTENTXML$X"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	2	"TOKEN_TYPE"	"ASC"	""	2	94593	20980424	1	1	20556786	20980424	20980424	06-JUN-24
"DR$CTXIX_SPLSEC_CONTENTXML$I"	"DR$CTXIX_SPLSEC_CONTENTXML$X"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	3	"TOKEN_FIRST"	"ASC"	""	2	94593	20980424	1	1	20556786	20980424	20980424	06-JUN-24
"DR$CTXIX_SPLSEC_CONTENTXML$I"	"DR$CTXIX_SPLSEC_CONTENTXML$X"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	4	"TOKEN_LAST"	"ASC"	""	2	94593	20980424	1	1	20556786	20980424	20980424	06-JUN-24
"DR$CTXIX_SPLSEC_CONTENTXML$I"	"DR$CTXIX_SPLSEC_CONTENTXML$X"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	5	"TOKEN_COUNT"	"ASC"	""	2	94593	20980424	1	1	20556786	20980424	20980424	06-JUN-24
"DR$CTXIX_SPLSEC_CONTENTXML$K"	"SYS_IOT_TOP_29623"	"IOT - TOP"	"UNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"TEXTKEY"	"ASC"	""									
"DR$CTXIX_SPLSEC_CONTENTXML$N"	"SYS_IOT_TOP_29625"	"IOT - TOP"	"UNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"NLT_DOCID"	"ASC"	""									
"DR$CTXIX_SPLSEC_CONTENTXML$R"	"DRC$CTXIX_SPLSEC_CONTENTXML$R"	"NORMAL"	"UNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"ROW_NO"	"ASC"	""									
"DR$CTXIX_SPLSEC_CONTENTXML$U"	"SYS_C008937"	"NORMAL"	"UNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"RID"	"ASC"	""									
"DR$CTXIX_SPL_SPLXML$I"	"DR$CTXIX_SPL_SPLXML$X"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"TOKEN_TEXT"	"ASC"	""	2	83332	18664395	1	1	18379704	18664395	18664395	06-JUN-24
"DR$CTXIX_SPL_SPLXML$I"	"DR$CTXIX_SPL_SPLXML$X"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	2	"TOKEN_TYPE"	"ASC"	""	2	83332	18664395	1	1	18379704	18664395	18664395	06-JUN-24
"DR$CTXIX_SPL_SPLXML$I"	"DR$CTXIX_SPL_SPLXML$X"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	3	"TOKEN_FIRST"	"ASC"	""	2	83332	18664395	1	1	18379704	18664395	18664395	06-JUN-24
"DR$CTXIX_SPL_SPLXML$I"	"DR$CTXIX_SPL_SPLXML$X"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	4	"TOKEN_LAST"	"ASC"	""	2	83332	18664395	1	1	18379704	18664395	18664395	06-JUN-24
"DR$CTXIX_SPL_SPLXML$I"	"DR$CTXIX_SPL_SPLXML$X"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	5	"TOKEN_COUNT"	"ASC"	""	2	83332	18664395	1	1	18379704	18664395	18664395	06-JUN-24
"DR$CTXIX_SPL_SPLXML$K"	"SYS_IOT_TOP_29608"	"IOT - TOP"	"UNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"TEXTKEY"	"ASC"	""									
"DR$CTXIX_SPL_SPLXML$N"	"SYS_IOT_TOP_29610"	"IOT - TOP"	"UNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"NLT_DOCID"	"ASC"	""									
"DR$CTXIX_SPL_SPLXML$R"	"DRC$CTXIX_SPL_SPLXML$R"	"NORMAL"	"UNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"ROW_NO"	"ASC"	""									
"DR$CTXIX_SPL_SPLXML$U"	"SYS_C008927"	"NORMAL"	"UNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"RID"	"ASC"	""									
"DR$SPL_TITLE_INDEX$I"	"DR$SPL_TITLE_INDEX$X"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"TOKEN_TEXT"	"ASC"	""	1	189	35144	1	1	1918	35144	35144	06-JUN-24
"DR$SPL_TITLE_INDEX$I"	"DR$SPL_TITLE_INDEX$X"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	2	"TOKEN_TYPE"	"ASC"	""	1	189	35144	1	1	1918	35144	35144	06-JUN-24
"DR$SPL_TITLE_INDEX$I"	"DR$SPL_TITLE_INDEX$X"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	3	"TOKEN_FIRST"	"ASC"	""	1	189	35144	1	1	1918	35144	35144	06-JUN-24
"DR$SPL_TITLE_INDEX$I"	"DR$SPL_TITLE_INDEX$X"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	4	"TOKEN_LAST"	"ASC"	""	1	189	35144	1	1	1918	35144	35144	06-JUN-24
"DR$SPL_TITLE_INDEX$I"	"DR$SPL_TITLE_INDEX$X"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	5	"TOKEN_COUNT"	"ASC"	""	1	189	35144	1	1	1918	35144	35144	06-JUN-24
"DR$SPL_TITLE_INDEX$K"	"SYS_IOT_TOP_29638"	"IOT - TOP"	"UNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"TEXTKEY"	"ASC"	""									
"DR$SPL_TITLE_INDEX$N"	"SYS_IOT_TOP_29640"	"IOT - TOP"	"UNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"NLT_DOCID"	"ASC"	""									
"DR$SPL_TITLE_INDEX$R"	"DRC$SPL_TITLE_INDEX$R"	"NORMAL"	"UNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"ROW_NO"	"ASC"	""									
"DR$SPL_TITLE_INDEX$U"	"SYS_C008947"	"NORMAL"	"UNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"RID"	"ASC"	""									
"DRUGSATFDA_PRODUCTS"	"IX_DAFP_APPNO"	"NORMAL"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"APPL_NO"	"ASC"	""	1	91	23635	1	1	15567	40612	40612	13-OCT-22
"DRUGSATFDA_PRODUCTS"	"IX_DAFP_RL"	"BITMAP"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"REFERENCE_STANDARD"	"ASC"	""	1	2	2	1	1	3	3	3	13-OCT-22
"DRUGSATFDA_PRODUCTS"	"IX_DAFP_RLD"	"BITMAP"	"NONUNIQUE"	"VALID"	"VISIBLE"	"NO"	1	"REFERENCE_DRUG"	"ASC"	""	1	2	3	1	1	4	4	4	13-OCT-22
